nom;pays;region;localite;type_etab;code_etab;regime;annee_scolaire
TALOFMENGA;BF;Centre;KOMSILGA;École primaire;BF-01765;Public;2016-2017
TAMPOUY;BF;Centre;KOMSILGA;École primaire;BF-01766;Public;2016-2017
TANG-SEGA;BF;Centre;KOMSILGA;École primaire;BF-01767;Public;2016-2017
TANSEGA;BF;Centre;KOMSILGA;École primaire;BF-01768;Public;2016-2017
TIGUINDALGUE;BF;Centre;KOMSILGA;École primaire;BF-01769;Public;2016-2017
TINGANDOGO;BF;Centre;KOMSILGA;École primaire;BF-01770;Public;2016-2017
TOEGHIN;BF;Centre;KOMSILGA;École primaire;BF-01771;Public;2016-2017
VAGOOGHO;BF;Centre;KOMSILGA;École primaire;BF-01772;Public;2016-2017
ZINGUEDESSE;BF;Centre;KOMSILGA;École primaire;BF-01773;Public;2016-2017
BOUSSOUMA;BF;Centre;KOUBRI;École primaire;BF-01774;Public;2016-2017
DIDRI;BF;Centre;KOUBRI;École primaire;BF-01775;Public;2016-2017
GOGHIN;BF;Centre;KOUBRI;École primaire;BF-01776;Public;2016-2017
GOMTOAGA;BF;Centre;KOUBRI;École primaire;BF-01777;Public;2016-2017
GUIGUEMTENGA;BF;Centre;KOUBRI;École primaire;BF-01778;Public;2016-2017
KAKANGHIN;BF;Centre;KOUBRI;École primaire;BF-01779;Public;2016-2017
KIEDPALOGHO KOUBA;BF;Centre;KOUBRI;École primaire;BF-01780;Public;2016-2017
KOUBRI NATINGA;BF;Centre;KOUBRI;École primaire;BF-01781;Public;2016-2017
KUITI;BF;Centre;KOUBRI;École primaire;BF-01782;Public;2016-2017
MOGTEDO;BF;Centre;KOUBRI;École primaire;BF-01783;Public;2016-2017
MOINCE;BF;Centre;KOUBRI;École primaire;BF-01784;Public;2016-2017
NABA ZAANA;BF;Centre;KOUBRI;École primaire;BF-01785;Public;2016-2017
NAGBANGRE A;BF;Centre;KOUBRI;École primaire;BF-01786;Public;2016-2017
NAGBANGRE B;BF;Centre;KOUBRI;École primaire;BF-01787;Public;2016-2017
NAGBANGRE C;BF;Centre;KOUBRI;École primaire;BF-01788;Public;2016-2017
NAMBE;BF;Centre;KOUBRI;École primaire;BF-01789;Public;2016-2017
NAPAGBTENG-GOUNGHIN B;BF;Centre;KOUBRI;École primaire;BF-01790;Public;2016-2017
NAPAGBTING GOUNGHIN A;BF;Centre;KOUBRI;École primaire;BF-01791;Public;2016-2017
NOUNGOU ES;BF;Centre;KOUBRI;École primaire;BF-01792;Public;2016-2017
PEELE;BF;Centre;KOUBRI;École primaire;BF-01793;Public;2016-2017
PIKIECKO 1;BF;Centre;KOUBRI;École primaire;BF-01794;Public;2016-2017
PIKIEKO 2;BF;Centre;KOUBRI;École primaire;BF-01795;Public;2016-2017
PISSI;BF;Centre;KOUBRI;École primaire;BF-01796;Public;2016-2017
POEDOGO;BF;Centre;KOUBRI;École primaire;BF-01797;Public;2016-2017
SINSINGUENE;BF;Centre;KOUBRI;École primaire;BF-01798;Public;2016-2017
TANGSEGA A;BF;Centre;KOUBRI;École primaire;BF-01799;Public;2016-2017
TANGSEGA B;BF;Centre;KOUBRI;École primaire;BF-01800;Public;2016-2017
TANSABLOGO;BF;Centre;KOUBRI;École primaire;BF-01801;Public;2016-2017
TANVI NAKAMTINGA A;BF;Centre;KOUBRI;École primaire;BF-01802;Public;2016-2017
TANVI-NAKAMTENGA B;BF;Centre;KOUBRI;École primaire;BF-01803;Public;2016-2017
VOSSIN;BF;Centre;KOUBRI;École primaire;BF-01804;Public;2016-2017
WAMTENGA;BF;Centre;KOUBRI;École primaire;BF-01805;Public;2016-2017
WEDBILA;BF;Centre;KOUBRI;École primaire;BF-01806;Public;2016-2017
GOGHIN II;BF;Centre;KOUBRI;École primaire;BF-01807;Public;2016-2017
BENDATOEGA;BF;Centre;PABRE;École primaire;BF-01808;Public;2016-2017
BIDOUGOU;BF;Centre;PABRE;École primaire;BF-01809;Public;2016-2017
BIGTOGO A;BF;Centre;PABRE;École primaire;BF-01810;Public;2016-2017
BIGTOGO B;BF;Centre;PABRE;École primaire;BF-01811;Public;2016-2017
BILOGO;BF;Centre;PABRE;École primaire;BF-01812;Public;2016-2017
GASKAYE;BF;Centre;PABRE;École primaire;BF-01813;Public;2016-2017
GOUPANA;BF;Centre;PABRE;École primaire;BF-01814;Public;2016-2017
KATABTENGA;BF;Centre;PABRE;École primaire;BF-01815;Public;2016-2017
KOANKIN;BF;Centre;PABRE;École primaire;BF-01816;Public;2016-2017
KOANKIN DE SALLE;BF;Centre;PABRE;École primaire;BF-01817;Public;2016-2017
KODEMTORE;BF;Centre;PABRE;École primaire;BF-01818;Public;2016-2017
NEDOGO;BF;Centre;PABRE;École primaire;BF-01819;Public;2016-2017
PABRE B;BF;Centre;PABRE;École primaire;BF-01820;Public;2016-2017
PABRE C;BF;Centre;PABRE;École primaire;BF-01821;Public;2016-2017
PABRE D;BF;Centre;PABRE;École primaire;BF-01822;Public;2016-2017
PABRE E;BF;Centre;PABRE;École primaire;BF-01823;Public;2016-2017
PABRE SAINT JOSEPH PUBLIQUE;BF;Centre;PABRE;École primaire;BF-01824;Public;2016-2017
SABTENGA A;BF;Centre;PABRE;École primaire;BF-01825;Public;2016-2017
SABTENGA B;BF;Centre;PABRE;École primaire;BF-01826;Public;2016-2017
SAGNIONIOGO;BF;Centre;PABRE;École primaire;BF-01827;Public;2016-2017
SALLE;BF;Centre;PABRE;École primaire;BF-01828;Public;2016-2017
