nom;pays;region;localite;type_etab;code_etab;regime;annee_scolaire
Medersa Minguiadé;NE;Dosso;DOGON KIRIA;École primaire;NE-303022076;Public;2021-2022
Aboulala Bargoumawa;NE;Dosso;DOGON KIRIA;École primaire;NE-303022077;Public;2021-2022
Tawatsaye;NE;Dosso;DOGON KIRIA;École primaire;NE-303022078;Public;2021-2022
Tsadoura Bargoumawa;NE;Dosso;DOGON KIRIA;École primaire;NE-303022079;Public;2021-2022
Médersa Balléssa;NE;Dosso;DOGON KIRIA;École primaire;NE-303022080;Public;2021-2022
Toubounkouye;NE;Dosso;DOGON KIRIA;École primaire;NE-303022081;Public;2021-2022
Maissoko;NE;Dosso;DOGON KIRIA;École primaire;NE-303022082;Public;2021-2022
Doutchi Public;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032001;Public;2021-2022
Mission Doutchi;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032002;Privé;2021-2022
Médersa Banaga (Doutchi);NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032003;Public;2021-2022
Rigia Samna Centre;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032004;Public;2021-2022
Doutchi Filles;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032005;Public;2021-2022
Tantchia;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032006;Public;2021-2022
Doutchi Est;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032007;Public;2021-2022
Doutchi Sud I;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032008;Public;2021-2022
Liguido (Centre);NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032009;Public;2021-2022
Togone verte;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032010;Public;2021-2022
Argoum;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032011;Public;2021-2022
Kalgo Centre;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032012;Public;2021-2022
Koukabakoye;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032013;Public;2021-2022
Bilingue Doutchi;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032014;Public;2021-2022
Aholé;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032015;Public;2021-2022
Gao Bakoua;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032017;Public;2021-2022
Bozaraoua   Koré;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032018;Public;2021-2022
Batam béri;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032019;Public;2021-2022
Angoua   Saoulo;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032020;Public;2021-2022
Kouria;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032021;Public;2021-2022
Tallé;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032022;Public;2021-2022
Kélem;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032023;Public;2021-2022
Maïkégué Peulh;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032024;Public;2021-2022
Adoua;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032025;Public;2021-2022
Dandagoum;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032026;Public;2021-2022
Guilmé Koré;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032027;Public;2021-2022
Toullou Kaïna;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032028;Public;2021-2022
Farin Guémé;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032029;Public;2021-2022
Garin Maïgaskia;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032030;Public;2021-2022
Gombara;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032031;Public;2021-2022
Medersa Maizari (Doutchi);NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032032;Public;2021-2022
Rountowa Douddo;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032033;Public;2021-2022
Wadata 1;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032034;Public;2021-2022
Batama Béri II;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032035;Public;2021-2022
Kouria Garin Goungou;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032036;Public;2021-2022
Kerketaye Makama (Peulh);NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032037;Public;2021-2022
Kerketèye Sedentaire;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032038;Public;2021-2022
Chakafaché;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032039;Public;2021-2022
Inna Mate;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032040;Public;2021-2022
Lallachi;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032041;Public;2021-2022
Medersa Togone;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032042;Public;2021-2022
Noufawa;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032043;Public;2021-2022
Kourfa Tsaouna;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032044;Public;2021-2022
Tsoungoulma;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032045;Public;2021-2022
Togone Quartier;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032046;Public;2021-2022
Bagdad;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032047;Public;2021-2022
Médersa Liguido;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032048;Public;2021-2022
Koakoré Peulh;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032049;Public;2021-2022
Dangna;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032050;Public;2021-2022
Doutchi Publique II;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032051;Public;2021-2022
Garin Sarki;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032052;Public;2021-2022
Kama Jiki;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032053;Public;2021-2022
Rigia Sergent;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032054;Public;2021-2022
Bangou;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032055;Public;2021-2022
Maizari;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032056;Public;2021-2022
Médersa Kouria;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032057;Public;2021-2022
Doutchi Filles II;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032058;Public;2021-2022
Rigia Samna Quartier;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032059;Public;2021-2022
Doutchi Sud II;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032060;Public;2021-2022
Garin Gardaoua;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032061;Public;2021-2022
Taré Touatché;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032062;Public;2021-2022
Adoua Roumboukawa;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032063;Public;2021-2022
Doutchi Nord II;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032064;Public;2021-2022
Inwala;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032065;Public;2021-2022
Médersa Kouka Bakoye;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032066;Public;2021-2022
Tantchia II;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032067;Public;2021-2022
Wadata 2;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032068;Public;2021-2022
Medersa Tanchia;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032069;Public;2021-2022
Kalgo Quartier;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032070;Public;2021-2022
Medersa Wadata;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032071;Public;2021-2022
Bozaraoua Koré II;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032072;Public;2021-2022
Doutchi Est II;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032073;Public;2021-2022
Garin Kounda;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032074;Public;2021-2022
Guilmé Koumtchi;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032075;Public;2021-2022
CSP Karanta;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032076;Privé;2021-2022
Médersa Kalgo;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032077;Public;2021-2022
CSP Tagour;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032078;Privé;2021-2022
Ligido Quartier;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032079;Public;2021-2022
Medersa Kerketeye;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032080;Public;2021-2022
Wadata 3;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032081;Public;2021-2022
Médersa Banaga II;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032082;Public;2021-2022
ANNEXE EN;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032083;Public;2021-2022
CSP Rabo;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032084;Privé;2021-2022
Médersa Rigia Samna;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032085;Public;2021-2022
CSP EERN;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032086;Privé;2021-2022
Bagdad 2;NE;Dosso;DOGONDOUTCHI;École primaire;NE-303032087;Public;2021-2022
Kiéché (DANDOULA DANSADO);NE;Dosso;KIECHE;École primaire;NE-303042001;Public;2021-2022
Bakin   Tapki;NE;Dosso;KIECHE;École primaire;NE-303042002;Public;2021-2022
Gouala;NE;Dosso;KIECHE;École primaire;NE-303042003;Public;2021-2022
Gagila;NE;Dosso;KIECHE;École primaire;NE-303042004;Public;2021-2022
Rey Reye;NE;Dosso;KIECHE;École primaire;NE-303042005;Public;2021-2022
Tombo   Kasso;NE;Dosso;KIECHE;École primaire;NE-303042006;Public;2021-2022
Takouidawa;NE;Dosso;KIECHE;École primaire;NE-303042007;Public;2021-2022
Rouda  Adoua;NE;Dosso;KIECHE;École primaire;NE-303042008;Public;2021-2022
Tombon Gataou;NE;Dosso;KIECHE;École primaire;NE-303042009;Public;2021-2022
Kallon Mota;NE;Dosso;KIECHE;École primaire;NE-303042010;Public;2021-2022
Jougala;NE;Dosso;KIECHE;École primaire;NE-303042011;Public;2021-2022
Garin Guéro;NE;Dosso;KIECHE;École primaire;NE-303042012;Public;2021-2022
Mazoubi;NE;Dosso;KIECHE;École primaire;NE-303042013;Public;2021-2022
Bado;NE;Dosso;KIECHE;École primaire;NE-303042014;Public;2021-2022
Houmaoua;NE;Dosso;KIECHE;École primaire;NE-303042015;Public;2021-2022
Makéra 1;NE;Dosso;KIECHE;École primaire;NE-303042016;Public;2021-2022
Angoua na Anna;NE;Dosso;KIECHE;École primaire;NE-303042017;Public;2021-2022
Dan Guébé;NE;Dosso;KIECHE;École primaire;NE-303042018;Public;2021-2022
Darogi;NE;Dosso;KIECHE;École primaire;NE-303042019;Public;2021-2022
Makoissa Arewa;NE;Dosso;KIECHE;École primaire;NE-303042020;Public;2021-2022
Garin Beïdou;NE;Dosso;KIECHE;École primaire;NE-303042021;Public;2021-2022
Dan Gari kiéché;NE;Dosso;KIECHE;École primaire;NE-303042022;Public;2021-2022
Gagilawa;NE;Dosso;KIECHE;École primaire;NE-303042023;Public;2021-2022
Tsandrawa;NE;Dosso;KIECHE;École primaire;NE-303042024;Public;2021-2022
Angoua   Goube Peulh;NE;Dosso;KIECHE;École primaire;NE-303042025;Public;2021-2022
Birey;NE;Dosso;KIECHE;École primaire;NE-303042026;Public;2021-2022
Garin Gegi;NE;Dosso;KIECHE;École primaire;NE-303042027;Public;2021-2022
Rountowa Arangue;NE;Dosso;KIECHE;École primaire;NE-303042028;Public;2021-2022
Garin Diyanta;NE;Dosso;KIECHE;École primaire;NE-303042029;Public;2021-2022
Kantcham Peulh;NE;Dosso;KIECHE;École primaire;NE-303042030;Public;2021-2022
Tsamia;NE;Dosso;KIECHE;École primaire;NE-303042031;Public;2021-2022
Darodji Massoyi;NE;Dosso;KIECHE;École primaire;NE-303042032;Public;2021-2022
Dogon Gao;NE;Dosso;KIECHE;École primaire;NE-303042033;Public;2021-2022
Garin Malam;NE;Dosso;KIECHE;École primaire;NE-303042034;Public;2021-2022
Maizourouroua;NE;Dosso;KIECHE;École primaire;NE-303042035;Public;2021-2022
Makéra Peulh;NE;Dosso;KIECHE;École primaire;NE-303042036;Public;2021-2022
Takaré;NE;Dosso;KIECHE;École primaire;NE-303042037;Public;2021-2022
BeloHé;NE;Dosso;KIECHE;École primaire;NE-303042038;Public;2021-2022
Garin Hantchi;NE;Dosso;KIECHE;École primaire;NE-303042039;Public;2021-2022
Garin Sogé;NE;Dosso;KIECHE;École primaire;NE-303042040;Public;2021-2022
Tsallé Illéla;NE;Dosso;KIECHE;École primaire;NE-303042041;Public;2021-2022
Illela Goudia;NE;Dosso;KIECHE;École primaire;NE-303042042;Public;2021-2022
Sabon Gari Kanwouri;NE;Dosso;KIECHE;École primaire;NE-303042043;Public;2021-2022
Garin Salaou;NE;Dosso;KIECHE;École primaire;NE-303042044;Public;2021-2022
Karen Baguaye;NE;Dosso;KIECHE;École primaire;NE-303042045;Public;2021-2022
Bankoyame;NE;Dosso;KIECHE;École primaire;NE-303042046;Public;2021-2022
Koakoré Takouidawo;NE;Dosso;KIECHE;École primaire;NE-303042047;Public;2021-2022
Médersa Bakin Tapki;NE;Dosso;KIECHE;École primaire;NE-303042048;Public;2021-2022
Garin Elou;NE;Dosso;KIECHE;École primaire;NE-303042049;Public;2021-2022
Konkorindo;NE;Dosso;KIECHE;École primaire;NE-303042050;Public;2021-2022
Arangué Sédentaire;NE;Dosso;KIECHE;École primaire;NE-303042051;Public;2021-2022
Kiéché Quartier;NE;Dosso;KIECHE;École primaire;NE-303042052;Public;2021-2022
Médersa Kiéché;NE;Dosso;KIECHE;École primaire;NE-303042053;Public;2021-2022
Garin Gogé;NE;Dosso;KIECHE;École primaire;NE-303042054;Public;2021-2022
Dakin Gari;NE;Dosso;KIECHE;École primaire;NE-303042055;Public;2021-2022
Garin Boubou;NE;Dosso;KIECHE;École primaire;NE-303042056;Public;2021-2022
Garin Wawa;NE;Dosso;KIECHE;École primaire;NE-303042057;Public;2021-2022
Katsari;NE;Dosso;KIECHE;École primaire;NE-303042058;Public;2021-2022
Médersa Bakar Kassa;NE;Dosso;KIECHE;École primaire;NE-303042059;Public;2021-2022
Médersa Gouala;NE;Dosso;KIECHE;École primaire;NE-303042060;Public;2021-2022
Medersa Rey Rey;NE;Dosso;KIECHE;École primaire;NE-303042061;Public;2021-2022
Ayawa Rey Rey;NE;Dosso;KIECHE;École primaire;NE-303042062;Public;2021-2022
Medersa Bado;NE;Dosso;KIECHE;École primaire;NE-303042063;Public;2021-2022
Medersa Gagila;NE;Dosso;KIECHE;École primaire;NE-303042064;Public;2021-2022
Medersa Garin Guéro;NE;Dosso;KIECHE;École primaire;NE-303042065;Public;2021-2022
Takouidawa II;NE;Dosso;KIECHE;École primaire;NE-303042066;Public;2021-2022
Medersa Tombo Gataou;NE;Dosso;KIECHE;École primaire;NE-303042067;Public;2021-2022
Bakar Kassa;NE;Dosso;KIECHE;École primaire;NE-303042068;Public;2021-2022
Kiéché Peulh;NE;Dosso;KIECHE;École primaire;NE-303042069;Public;2021-2022
Toudou Taramna;NE;Dosso;KIECHE;École primaire;NE-303042070;Public;2021-2022
Garin Maîdagi;NE;Dosso;KIECHE;École primaire;NE-303042071;Public;2021-2022
Medersa Kallon Mota;NE;Dosso;KIECHE;École primaire;NE-303042072;Public;2021-2022
Garin Bankali;NE;Dosso;KIECHE;École primaire;NE-303042073;Public;2021-2022
Bourgouzou;NE;Dosso;KIECHE;École primaire;NE-303042074;Public;2021-2022
Mousa Mayaki 1;NE;Dosso;MATANKARI;École primaire;NE-303052001;Public;2021-2022
Bagagi;NE;Dosso;MATANKARI;École primaire;NE-303052002;Public;2021-2022
Birni N'Lokoyo;NE;Dosso;MATANKARI;École primaire;NE-303052003;Public;2021-2022
Matankari Quartier;NE;Dosso;MATANKARI;École primaire;NE-303052004;Public;2021-2022
Salga;NE;Dosso;MATANKARI;École primaire;NE-303052005;Public;2021-2022
Angoual Kodaye;NE;Dosso;MATANKARI;École primaire;NE-303052006;Public;2021-2022
Baré Bari Lokoyo;NE;Dosso;MATANKARI;École primaire;NE-303052007;Public;2021-2022
Koukoki Bouzou;NE;Dosso;MATANKARI;École primaire;NE-303052008;Public;2021-2022
Roumbouki Lokoyo;NE;Dosso;MATANKARI;École primaire;NE-303052009;Public;2021-2022
Gaouna;NE;Dosso;MATANKARI;École primaire;NE-303052010;Public;2021-2022
Garanga;NE;Dosso;MATANKARI;École primaire;NE-303052011;Public;2021-2022
Garin Bando;NE;Dosso;MATANKARI;École primaire;NE-303052012;Public;2021-2022
Doubelma   Guida;NE;Dosso;MATANKARI;École primaire;NE-303052013;Public;2021-2022
Rigia Maïdah;NE;Dosso;MATANKARI;École primaire;NE-303052014;Public;2021-2022
Rigia Zangui;NE;Dosso;MATANKARI;École primaire;NE-303052015;Public;2021-2022
Koren Darey;NE;Dosso;MATANKARI;École primaire;NE-303052016;Public;2021-2022
Garin Gouala;NE;Dosso;MATANKARI;École primaire;NE-303052017;Public;2021-2022
Mada;NE;Dosso;MATANKARI;École primaire;NE-303052018;Public;2021-2022
Madotta;NE;Dosso;MATANKARI;École primaire;NE-303052019;Public;2021-2022
Angoual Kara Doubelma;NE;Dosso;MATANKARI;École primaire;NE-303052020;Public;2021-2022
Carré Roumbouki;NE;Dosso;MATANKARI;École primaire;NE-303052021;Public;2021-2022
Guézangna;NE;Dosso;MATANKARI;École primaire;NE-303052022;Public;2021-2022
Djinar;NE;Dosso;MATANKARI;École primaire;NE-303052023;Public;2021-2022
Honho;NE;Dosso;MATANKARI;École primaire;NE-303052024;Public;2021-2022
Kasko PEULH;NE;Dosso;MATANKARI;École primaire;NE-303052025;Public;2021-2022
Kasko Sedentaire;NE;Dosso;MATANKARI;École primaire;NE-303052026;Public;2021-2022
Médersa Matankari;NE;Dosso;MATANKARI;École primaire;NE-303052027;Public;2021-2022
Majankoila;NE;Dosso;MATANKARI;École primaire;NE-303052028;Public;2021-2022
Tounfafi;NE;Dosso;MATANKARI;École primaire;NE-303052029;Public;2021-2022
Aïnahi;NE;Dosso;MATANKARI;École primaire;NE-303052030;Public;2021-2022
Garin Bana;NE;Dosso;MATANKARI;École primaire;NE-303052031;Public;2021-2022
Garin Kemche;NE;Dosso;MATANKARI;École primaire;NE-303052032;Public;2021-2022
Makera Katsari;NE;Dosso;MATANKARI;École primaire;NE-303052033;Public;2021-2022
Doummé;NE;Dosso;MATANKARI;École primaire;NE-303052034;Public;2021-2022
Maibizaza;NE;Dosso;MATANKARI;École primaire;NE-303052035;Public;2021-2022
Natchira;NE;Dosso;MATANKARI;École primaire;NE-303052036;Public;2021-2022
Sabon Gari Bagagi;NE;Dosso;MATANKARI;École primaire;NE-303052037;Public;2021-2022
Soukoudou;NE;Dosso;MATANKARI;École primaire;NE-303052038;Public;2021-2022
Garin Allakoye;NE;Dosso;MATANKARI;École primaire;NE-303052039;Public;2021-2022
Medersa Bagagi;NE;Dosso;MATANKARI;École primaire;NE-303052040;Public;2021-2022
Médersa Tagara;NE;Dosso;MATANKARI;École primaire;NE-303052041;Public;2021-2022
Garin Nabara;NE;Dosso;MATANKARI;École primaire;NE-303052042;Public;2021-2022
Doundaye;NE;Dosso;MATANKARI;École primaire;NE-303052043;Public;2021-2022
Goriba;NE;Dosso;MATANKARI;École primaire;NE-303052044;Public;2021-2022
Karki Kahaou;NE;Dosso;MATANKARI;École primaire;NE-303052045;Public;2021-2022
Maikémaré;NE;Dosso;MATANKARI;École primaire;NE-303052046;Public;2021-2022
Matankari Ouest;NE;Dosso;MATANKARI;École primaire;NE-303052047;Public;2021-2022
Roumbouki;NE;Dosso;MATANKARI;École primaire;NE-303052048;Public;2021-2022
Sabon Gari Kolifo;NE;Dosso;MATANKARI;École primaire;NE-303052049;Public;2021-2022
Hountou;NE;Dosso;MATANKARI;École primaire;NE-303052050;Public;2021-2022
Mai Falalayé;NE;Dosso;MATANKARI;École primaire;NE-303052051;Public;2021-2022
Garin Amouké;NE;Dosso;MATANKARI;École primaire;NE-303052052;Public;2021-2022
Karki Dan Takounda;NE;Dosso;MATANKARI;École primaire;NE-303052053;Public;2021-2022
Madaka Matankari;NE;Dosso;MATANKARI;École primaire;NE-303052054;Public;2021-2022
Zagone;NE;Dosso;MATANKARI;École primaire;NE-303052055;Public;2021-2022
Baringo;NE;Dosso;MATANKARI;École primaire;NE-303052056;Public;2021-2022
Belayé Manomi;NE;Dosso;MATANKARI;École primaire;NE-303052057;Public;2021-2022
Béna;NE;Dosso;MATANKARI;École primaire;NE-303052058;Public;2021-2022
Médersa Birni N'Lokoyo;NE;Dosso;MATANKARI;École primaire;NE-303052059;Public;2021-2022
Salga Toulli;NE;Dosso;MATANKARI;École primaire;NE-303052060;Public;2021-2022
Birni Lokoyo Quartier;NE;Dosso;MATANKARI;École primaire;NE-303052061;Public;2021-2022
Yamtsoga;NE;Dosso;MATANKARI;École primaire;NE-303052062;Public;2021-2022
Kanfata;NE;Dosso;MATANKARI;École primaire;NE-303052063;Public;2021-2022
Garin Bouhari Ika;NE;Dosso;MATANKARI;École primaire;NE-303052064;Public;2021-2022
Koufan Kouka;NE;Dosso;MATANKARI;École primaire;NE-303052065;Public;2021-2022
Toudou Ganwo;NE;Dosso;MATANKARI;École primaire;NE-303052066;Public;2021-2022
Matankari Quartier II;NE;Dosso;MATANKARI;École primaire;NE-303052067;Public;2021-2022
Moussa Mayaki II;NE;Dosso;MATANKARI;École primaire;NE-303052068;Public;2021-2022
Salga Gawo;NE;Dosso;MATANKARI;École primaire;NE-303052069;Public;2021-2022
Haoussaoua;NE;Dosso;MATANKARI;École primaire;NE-303052070;Public;2021-2022
Médersa Garanga;NE;Dosso;MATANKARI;École primaire;NE-303052071;Public;2021-2022
Gangaré;NE;Dosso;MATANKARI;École primaire;NE-303052072;Public;2021-2022
Kalgo Bagagi;NE;Dosso;MATANKARI;École primaire;NE-303052073;Public;2021-2022
Matankari Nord;NE;Dosso;MATANKARI;École primaire;NE-303052074;Public;2021-2022
Matankari Sud;NE;Dosso;MATANKARI;École primaire;NE-303052075;Public;2021-2022
Tagara;NE;Dosso;MATANKARI;École primaire;NE-303052076;Public;2021-2022
Tsaouna;NE;Dosso;MATANKARI;École primaire;NE-303052077;Public;2021-2022
Baouchi;NE;Dosso;MATANKARI;École primaire;NE-303052078;Public;2021-2022
Birnin Lokoyo II;NE;Dosso;MATANKARI;École primaire;NE-303052079;Public;2021-2022
Natchira Maraké;NE;Dosso;MATANKARI;École primaire;NE-303052080;Public;2021-2022
Roumbouki Doubelma;NE;Dosso;MATANKARI;École primaire;NE-303052081;Public;2021-2022
Garin Halilou;NE;Dosso;MATANKARI;École primaire;NE-303052082;Public;2021-2022
Dogarbou;NE;Dosso;MATANKARI;École primaire;NE-303052083;Public;2021-2022
Katarma;NE;Dosso;MATANKARI;École primaire;NE-303052084;Public;2021-2022
Medersa Rigia Maidah;NE;Dosso;MATANKARI;École primaire;NE-303052085;Public;2021-2022
Rigia Housseini;NE;Dosso;MATANKARI;École primaire;NE-303052086;Public;2021-2022
Binguiréta;NE;Dosso;MATANKARI;École primaire;NE-303052087;Public;2021-2022
Medersa Madata Karamba;NE;Dosso;MATANKARI;École primaire;NE-303052088;Public;2021-2022
TOULLAE KOURIA;NE;Dosso;MATANKARI;École primaire;NE-303052089;Public;2021-2022
Soucoucoutane(Centre);NE;Dosso;SOUCOUCOUTANE;École primaire;NE-303062001;Public;2021-2022
Doubelma   Illéla;NE;Dosso;SOUCOUCOUTANE;École primaire;NE-303062002;Public;2021-2022
Kolifo;NE;Dosso;SOUCOUCOUTANE;École primaire;NE-303062003;Public;2021-2022
Kordango;NE;Dosso;SOUCOUCOUTANE;École primaire;NE-303062004;Public;2021-2022
Kourouroubé N'Dakao;NE;Dosso;SOUCOUCOUTANE;École primaire;NE-303062005;Public;2021-2022
Adoua   Kessa;NE;Dosso;SOUCOUCOUTANE;École primaire;NE-303062006;Public;2021-2022
Marina;NE;Dosso;SOUCOUCOUTANE;École primaire;NE-303062007;Public;2021-2022
Toudoun Baouchi;NE;Dosso;SOUCOUCOUTANE;École primaire;NE-303062008;Public;2021-2022
Tarssossa;NE;Dosso;SOUCOUCOUTANE;École primaire;NE-303062009;Public;2021-2022
Maïguébé;NE;Dosso;SOUCOUCOUTANE;École primaire;NE-303062010;Public;2021-2022
Toudoun Gao;NE;Dosso;SOUCOUCOUTANE;École primaire;NE-303062011;Public;2021-2022
Agué;NE;Dosso;SOUCOUCOUTANE;École primaire;NE-303062012;Public;2021-2022
Kiada Goumandaye;NE;Dosso;SOUCOUCOUTANE;École primaire;NE-303062013;Public;2021-2022
